"bill_id","sponsor_party","session","num_cosponsors","num_d_cosponsors","num_r_cosponsors","title_word_count","originating_committee","day.of.week.introduced","num_amendments","status","is_sponsor_in_leadership","num_originating_committee_cosponsors","num_originating_committee_cosponsors_r","num_originating_committee_cosponsors_d"
"761","HB-225-2009-2010","Republican","2009-2010",56,17,39,18,"PAC000004",2,0,"committee:referred",0,2,2,0
"762","HB-692-2009-2010","Republican","2009-2010",55,17,38,119,"PAC000001",2,1,"governor:signed",0,3,3,0
"763","HB-584-2009-2010","Republican","2009-2010",5,3,2,8,"",2,0,"committee:referred",0,0,0,0
"764","HB-1588-2009-2010","Democratic","2009-2010",41,28,13,34,"PAC000004",2,0,"committee:referred",0,2,0,2
"765","HB-922-2009-2010","Republican","2009-2010",29,8,21,24,"PAC000165",5,0,"committee:referred",0,4,4,0
"766","HB-21-2009-2010","Democratic","2009-2010",19,19,0,121,"PAC000244",3,0,"committee:referred",0,0,0,0
"767","HB-1825-2009-2010","Democratic","2009-2010",26,23,3,88,"PAC000012",1,0,"committee:referred",0,2,1,1
"768","HB-2150-2009-2010","Democratic","2009-2010",59,35,24,24,"PAC000005",2,0,"committee:referred",0,5,4,1
"769","HB-951-2009-2010","","2009-2010",23,7,16,40,"PAC000007",2,1,"committee:referred",0,2,2,0
"770","HB-1634-2009-2010","Republican","2009-2010",59,0,59,34,"PAC000012",2,0,"committee:referred",0,4,4,0
"771","HB-610-2009-2010","Republican","2009-2010",13,5,8,24,"PAC000012",2,0,"committee:referred",0,0,0,0
"772","HB-2541-2009-2010","Democratic","2009-2010",24,23,1,28,"PAC000099",3,0,"committee:referred",0,1,0,1
"773","HB-667-2009-2010","Republican","2009-2010",29,9,20,68,"PAC000099",5,0,"committee:referred",0,2,1,1
"774","HB-2775-2009-2010","Republican","2009-2010",22,7,15,26,"PAC000004",2,0,"committee:referred",0,2,1,1
"775","HB-2209-2009-2010","Republican","2009-2010",17,4,13,15,"PAC000001",2,0,"committee:referred",0,3,3,0
"776","HB-1053-2009-2010","Democratic","2009-2010",45,26,19,30,"PAC000004",1,0,"committee:referred",0,1,0,1
"777","HB-187-2009-2010","Republican","2009-2010",46,20,26,27,"PAC000099",1,0,"committee:referred",0,2,2,0
"778","HB-2512-2009-2010","Republican","2009-2010",14,1,13,42,"PAC000012",3,0,"committee:referred",0,0,0,0
"779","HB-1201-2009-2010","Republican","2009-2010",22,13,9,34,"PAC000246",5,0,"committee:referred",0,1,1,0
"780","HB-796-2009-2010","Republican","2009-2010",27,8,19,22,"PAC000012",1,0,"committee:referred",0,3,3,0
"781","HB-2551-2009-2010","Republican","2009-2010",130,61,69,24,"PAC000141",2,0,"committee:referred",0,7,4,3
"782","HB-181-2009-2010","Republican","2009-2010",24,5,19,27,"PAC000019",1,1,"governor:signed",0,2,2,0
"783","HB-95-2009-2010","Democratic","2009-2010",54,28,26,29,"PAC000019",3,0,"committee:referred",0,4,2,2
"784","HB-1295-2009-2010","Democratic","2009-2010",9,6,3,22,"PAC000229",1,0,"committee:referred",0,3,1,2
"785","HB-520-2009-2010","Democratic","2009-2010",24,16,8,41,"PAC000017",4,0,"bill:reading:1",0,1,0,1
"786","HB-1416-2009-2010","Democratic","2009-2010",0,0,0,292,"PAC000008",1,3,"committee:passed",0,0,0,0
"787","HB-1697-2009-2010","Democratic","2009-2010",0,0,0,24,"PAC000008",5,0,"bill:reading:2",0,0,0,0
"788","HB-279-2009-2010","Republican","2009-2010",15,3,12,22,"PAC000012",5,0,"committee:referred",0,1,1,0
"789","HB-1259-2009-2010","Democratic","2009-2010",16,15,1,22,"PAC000015",3,0,"committee:referred",0,0,0,0
"790","HB-2055-2009-2010","Democratic","2009-2010",10,9,1,62,"PAC000012",2,1,"committee:referred",0,0,0,0
"791","HB-1483-2009-2010","Democratic","2009-2010",9,4,5,26,"PAC000016",2,0,"committee:referred",1,1,1,0
"792","HB-1313-2009-2010","Republican","2009-2010",11,1,10,15,"PAC000016",2,0,"committee:referred",0,2,2,0
"793","HB-1964-2009-2010","Republican","2009-2010",14,5,9,23,"PAC000190",4,0,"committee:referred",0,0,0,0
"794","HB-28-2009-2010","Democratic","2009-2010",12,11,1,23,"",1,0,"committee:referred",0,0,0,0
"795","HB-2070-2009-2010","Democratic","2009-2010",44,24,20,80,"PAC000001",1,2,"bill:reading:2",0,4,4,0
"796","HB-739-2009-2010","Republican","2009-2010",27,5,22,24,"PAC000004",4,0,"committee:referred",0,2,1,1
"797","HB-2325-2009-2010","Democratic","2009-2010",37,29,8,28,"PAC000016",5,0,"bill:reading:1",0,1,1,0
"798","HB-1885-2009-2010","Democratic","2009-2010",24,21,3,9,"PAC000004",5,0,"committee:referred",0,0,0,0
"799","HB-1883-2009-2010","Republican","2009-2010",2,1,1,20,"PAC000004",2,0,"committee:referred",0,2,1,1
"800","HB-1805-2009-2010","Democratic","2009-2010",26,20,6,15,"PAC000012",2,0,"committee:referred",0,1,1,0
"801","HB-2032-2009-2010","Republican","2009-2010",13,7,6,22,"PAC000001",5,0,"committee:referred",0,2,2,0
"802","HB-1789-2009-2010","Democratic","2009-2010",73,43,30,46,"PAC000005",1,2,"committee:referred",0,4,2,2
"803","HB-853-2009-2010","Republican","2009-2010",29,4,25,19,"PAC000004",3,0,"committee:referred",0,2,2,0
"804","HB-2503-2009-2010","Republican","2009-2010",12,4,8,33,"PAC000010",2,0,"committee:referred",0,1,1,0
"805","HB-547-2009-2010","Republican","2009-2010",48,16,32,13,"",1,0,"committee:referred",0,0,0,0
"806","HB-864-2009-2010","Republican","2009-2010",56,29,27,21,"PAC000001",3,0,"committee:referred",0,2,1,1
"807","HB-540-2009-2010","Republican","2009-2010",81,17,64,31,"PAC000016",3,0,"committee:referred",0,6,5,1
"808","HB-2245-2009-2010","Democratic","2009-2010",1,1,0,47,"PAC000012",4,0,"committee:referred",0,0,0,0
"809","HB-1513-2009-2010","Democratic","2009-2010",22,18,4,40,"PAC000019",2,0,"committee:referred",0,3,1,2
"810","HB-1393-2009-2010","Democratic","2009-2010",10,10,0,20,"",4,0,"committee:referred",0,0,0,0
"811","HB-1216-2009-2010","Republican","2009-2010",8,5,3,20,"PAC000016",2,0,"committee:referred",0,1,0,1
"812","HB-288-2009-2010","Democratic","2009-2010",35,24,11,25,"PAC000035",5,0,"committee:referred",0,1,1,0
"813","HB-1081-2009-2010","Democratic","2009-2010",11,8,3,28,"PAC000001",2,0,"committee:referred",0,1,1,0
"814","HB-85-2009-2010","Democratic","2009-2010",52,38,14,14,"PAC000129",3,0,"committee:referred",0,5,2,3
"815","HB-2743-2009-2010","Democratic","2009-2010",23,15,8,17,"PAC000004",1,0,"committee:referred",0,2,1,1
"816","HB-452-2009-2010","Democratic","2009-2010",9,6,3,61,"PAC000004",5,0,"committee:referred",0,1,0,1
"817","HB-2167-2009-2010","Republican","2009-2010",58,0,58,128,"PAC000012",2,0,"committee:referred",0,3,3,0
"818","HB-66-2009-2010","Republican","2009-2010",41,9,32,30,"PAC000004",1,0,"committee:referred",0,1,1,0
"819","HB-1015-2009-2010","Republican","2009-2010",42,5,37,57,"PAC000007",4,0,"committee:referred",0,2,2,0
"820","HB-2457-2009-2010","Republican","2009-2010",48,17,31,28,"PAC000016",2,0,"committee:referred",0,3,3,0
"821","HB-481-2009-2010","Democratic","2009-2010",22,14,8,46,"PAC000004",3,0,"committee:referred",0,2,1,1
"822","HB-2342-2009-2010","Democratic","2009-2010",5,3,2,46,"PAC000012",4,1,"committee:referred",0,0,0,0
"823","HB-2063-2009-2010","Republican","2009-2010",29,2,27,23,"PAC000008",4,0,"committee:referred",0,6,6,0
"824","HB-2711-2009-2010","Republican","2009-2010",10,0,10,26,"PAC000012",2,0,"committee:referred",0,0,0,0
"825","HB-1254-2009-2010","Republican","2009-2010",53,34,19,21,"PAC000004",1,0,"committee:referred",0,2,1,1
"826","HB-770-2009-2010","Republican","2009-2010",24,8,16,27,"PAC000004",5,0,"committee:referred",0,1,1,0
"827","HB-2357-2009-2010","Democratic","2009-2010",91,54,37,13,"PAC000005",5,1,"bill:reading:1",0,7,4,3
"828","HB-2002-2009-2010","Republican","2009-2010",45,12,33,24,"PAC000004",5,0,"committee:referred",0,4,2,2
"829","HB-2666-2009-2010","Republican","2009-2010",22,3,19,31,"PAC000016",1,0,"committee:referred",1,2,2,0
"830","HB-2015-2009-2010","Republican","2009-2010",28,1,27,85,"PAC000010",4,0,"committee:referred",0,4,4,0
"831","HB-400-2009-2010","Democratic","2009-2010",75,63,12,36,"",4,2,"governor:signed",0,0,0,0
"832","HB-1727-2009-2010","Republican","2009-2010",60,12,48,36,"PAC000005",3,0,"committee:referred",0,7,7,0
"833","HB-557-2009-2010","Republican","2009-2010",8,4,4,43,"PAC000040",1,1,"committee:referred",0,1,1,0
"834","HB-1763-2009-2010","","2009-2010",30,12,18,24,"PAC000017",2,0,"committee:referred",0,2,0,2
"835","HB-202-2009-2010","Republican","2009-2010",9,2,7,18,"PAC000019",1,0,"committee:referred",0,2,2,0
"836","HB-1473-2009-2010","Democratic","2009-2010",15,12,3,22,"PAC000010",5,0,"committee:referred",0,1,0,1
"837","HB-134-2009-2010","Republican","2009-2010",24,2,22,42,"PAC000129",5,0,"committee:referred",0,1,1,0
"838","HB-2602-2009-2010","Democratic","2009-2010",7,6,1,25,"PAC000012",3,0,"committee:referred",0,0,0,0
"839","HB-2157-2009-2010","Democratic","2009-2010",18,18,0,24,"",3,1,"committee:referred",0,0,0,0
"840","HB-1893-2009-2010","Republican","2009-2010",33,8,25,24,"PAC000035",5,0,"committee:referred",0,2,2,0
"841","HB-335-2009-2010","Republican","2009-2010",43,11,32,17,"PAC000017",2,0,"committee:referred",0,3,3,0
"842","HB-761-2009-2010","Republican","2009-2010",19,5,14,22,"PAC000004",5,0,"committee:referred",0,1,0,1
"843","HB-2455-2009-2010","Democratic","2009-2010",43,41,2,8,"PAC000129",1,0,"committee:referred",0,3,0,3
"844","HB-1186-2009-2010","Republican","2009-2010",133,79,54,56,"",5,4,"governor:signed",0,0,0,0
"845","HB-1437-2009-2010","Republican","2009-2010",16,4,12,21,"PAC000004",2,0,"committee:referred",0,0,0,0
"846","HB-866-2009-2010","Democratic","2009-2010",48,26,22,24,"PAC000129",3,0,"committee:referred",1,3,2,1
"847","HB-467-2009-2010","Democratic","2009-2010",46,40,6,34,"PAC000017",3,1,"committee:referred",0,1,0,1
"848","HB-1300-2009-2010","Democratic","2009-2010",62,26,36,46,"PAC000001",2,2,"governor:signed",0,3,3,0
"849","HB-710-2009-2010","Republican","2009-2010",77,10,67,29,"PAC000016",3,0,"committee:referred",0,8,7,1
"850","HB-2309-2009-2010","Democratic","2009-2010",11,9,2,9,"PAC000141",5,0,"committee:referred",0,0,0,0
"851","HB-318-2009-2010","Democratic","2009-2010",20,8,12,22,"PAC000012",1,0,"committee:referred",0,1,0,1
"852","HB-2524-2009-2010","Democratic","2009-2010",16,13,3,21,"PAC000004",3,0,"committee:referred",0,0,0,0
"853","HB-186-2009-2010","Republican","2009-2010",21,8,13,24,"PAC000040",1,0,"committee:referred",0,1,1,0
"854","HB-735-2009-2010","Democratic","2009-2010",2,2,0,44,"PAC000040",4,0,"committee:referred",0,0,0,0
"855","HB-1970-2009-2010","Democratic","2009-2010",53,34,19,42,"PAC000016",2,0,"committee:referred",0,1,1,0
"856","HB-439-2009-2010","Republican","2009-2010",28,18,10,25,"PAC000012",5,0,"committee:referred",0,0,0,0
"857","HB-2475-2009-2010","Democratic","2009-2010",48,31,17,23,"PAC000129",4,0,"committee:referred",0,2,0,2
"858","HB-1943-2009-2010","","2009-2010",82,0,82,284,"PAC000008",4,0,"committee:referred",0,14,14,0
"859","HB-289-2009-2010","Republican","2009-2010",24,9,15,29,"PAC000001",5,0,"committee:referred",0,1,1,0
"860","HB-916-2009-2010","Democratic","2009-2010",13,13,0,66,"PAC000229",5,0,"committee:referred",0,3,0,3
"861","HB-20-2009-2010","Democratic","2009-2010",64,47,17,21,"PAC000141",2,1,"committee:referred",0,2,1,1
"862","HB-1660-2009-2010","Democratic","2009-2010",36,35,1,75,"",2,0,"committee:referred",0,0,0,0
"863","HB-1316-2009-2010","Democratic","2009-2010",5,3,2,21,"PAC000012",2,0,"committee:referred",0,0,0,0
"864","HB-2191-2009-2010","Democratic","2009-2010",25,16,9,24,"PAC000004",2,0,"committee:referred",0,1,0,1
"865","HB-1275-2009-2010","Republican","2009-2010",34,9,25,219,"PAC000016",5,0,"committee:referred",0,3,3,0
"866","HB-2560-2009-2010","Democratic","2009-2010",11,8,3,75,"PAC000016",2,0,"committee:referred",0,0,0,0
"867","HB-2677-2009-2010","Democratic","2009-2010",16,11,5,51,"PAC000005",1,0,"committee:referred",0,1,1,0
"868","HB-553-2009-2010","Republican","2009-2010",35,1,34,20,"PAC000244",1,0,"committee:referred",0,5,5,0
"869","HB-479-2009-2010","Democratic","2009-2010",9,5,4,35,"PAC000040",3,0,"bill:reading:2",0,0,0,0
"870","HB-594-2009-2010","Democratic","2009-2010",30,22,8,24,"PAC000010",2,0,"committee:referred",0,0,0,0
"871","HB-2700-2009-2010","Democratic","2009-2010",20,16,4,66,"PAC000004",5,0,"committee:referred",0,2,0,2
"872","HB-788-2009-2010","Republican","2009-2010",12,4,8,49,"PAC000099",5,0,"committee:referred",0,0,0,0
"873","HB-22-2009-2010","Republican","2009-2010",1,1,0,43,"PAC000012",1,0,"committee:passed",0,0,0,0
"874","HB-2116-2009-2010","Democratic","2009-2010",11,9,2,14,"PAC000129",5,0,"committee:referred",0,1,0,1
"875","HB-1955-2009-2010","Democratic","2009-2010",14,12,2,102,"PAC000010",1,0,"committee:referred",0,0,0,0
"876","HB-499-2009-2010","Republican","2009-2010",0,0,0,34,"",3,0,"committee:referred",0,0,0,0
"877","HB-135-2009-2010","Republican","2009-2010",50,17,33,32,"PAC000016",5,0,"committee:referred",0,4,3,1
"878","HB-1138-2009-2010","Democratic","2009-2010",19,7,12,25,"PAC000010",5,0,"committee:referred",0,1,1,0
"879","HB-140-2009-2010","Republican","2009-2010",20,9,11,24,"PAC000040",5,0,"committee:referred",0,1,1,0
"880","HB-524-2009-2010","Democratic","2009-2010",19,13,6,30,"PAC000129",4,0,"committee:referred",0,1,0,1
"881","HB-2675-2009-2010","Republican","2009-2010",45,14,31,24,"PAC000141",4,0,"committee:referred",0,3,2,1
"882","HB-663-2009-2010","Republican","2009-2010",6,2,4,28,"PAC000040",5,0,"committee:referred",0,0,0,0
"883","HB-2047-2009-2010","Democratic","2009-2010",7,6,1,27,"PAC000007",3,0,"bill:passed",0,0,0,0
"884","HB-1875-2009-2010","Democratic","2009-2010",3,3,0,29,"PAC000008",5,0,"committee:referred",0,0,0,0
"885","HB-1027-2009-2010","Republican","2009-2010",14,7,7,31,"PAC000010",4,0,"committee:referred",0,0,0,0
"886","HB-1232-2009-2010","Republican","2009-2010",22,10,12,24,"PAC000004",3,0,"committee:referred",0,2,2,0
"887","HB-1352-2009-2010","Republican","2009-2010",41,5,36,24,"PAC000004",1,0,"committee:referred",0,2,2,0
"888","HB-299-2009-2010","Democratic","2009-2010",15,12,3,69,"PAC000229",1,1,"committee:referred",1,2,0,2
"889","HB-2467-2009-2010","Republican","2009-2010",43,12,31,42,"PAC000004",4,0,"committee:referred",0,3,2,1
"890","HB-1567-2009-2010","Democratic","2009-2010",42,28,14,83,"PAC000004",5,1,"committee:referred",0,3,1,2
"891","HB-1113-2009-2010","Democratic","2009-2010",36,28,8,49,"PAC000017",3,0,"committee:referred",0,2,0,2
"892","HB-2586-2009-2010","Republican","2009-2010",9,4,5,23,"PAC000004",4,0,"committee:referred",0,1,1,0
"893","HB-2271-2009-2010","Democratic","2009-2010",15,11,4,18,"PAC000012",1,1,"committee:referred",0,1,1,0
"894","HB-927-2009-2010","Democratic","2009-2010",14,7,7,25,"PAC000004",5,0,"committee:referred",0,2,1,1
"895","HB-2087-2009-2010","Democratic","2009-2010",30,23,7,22,"PAC000004",1,1,"committee:referred",0,3,1,2
"896","HB-861-2009-2010","Republican","2009-2010",27,5,22,29,"PAC000141",3,0,"committee:referred",0,3,3,0
"897","HB-1139-2009-2010","Democratic","2009-2010",18,12,6,27,"PAC000010",5,0,"committee:referred",0,1,1,0
"898","HB-244-2009-2010","Republican","2009-2010",33,10,23,17,"PAC000001",3,0,"committee:referred",0,3,3,0
"899","HB-800-2009-2010","Republican","2009-2010",23,8,15,29,"PAC000012",1,0,"committee:referred",0,0,0,0
"900","HB-2438-2009-2010","Democratic","2009-2010",0,0,0,52,"PAC000008",3,0,"committee:referred",0,0,0,0
"901","HB-1304-2009-2010","Democratic","2009-2010",48,39,9,25,"PAC000017",2,0,"committee:referred",0,2,0,2
"902","HB-1444-2009-2010","Democratic","2009-2010",9,9,0,22,"PAC000004",2,0,"committee:referred",0,1,0,1
"903","HB-58-2009-2010","Democratic","2009-2010",14,9,5,25,"",1,0,"committee:referred",0,0,0,0
"904","HB-36-2009-2010","Republican","2009-2010",47,13,34,23,"PAC000004",4,0,"committee:referred",0,1,0,1
"905","HB-1523-2009-2010","Democratic","2009-2010",27,14,13,40,"PAC000019",2,1,"committee:referred",0,4,1,3
"906","HB-2248-2009-2010","Republican","2009-2010",31,12,19,25,"PAC000004",2,0,"committee:referred",0,1,1,0
"907","HB-1260-2009-2010","Democratic","2009-2010",16,15,1,19,"PAC000015",3,0,"committee:referred",0,0,0,0
"908","HB-598-2009-2010","Republican","2009-2010",27,10,17,29,"PAC000004",2,0,"committee:referred",0,1,0,1
"909","HB-440-2009-2010","Republican","2009-2010",28,18,10,25,"PAC000012",5,0,"committee:referred",0,0,0,0
"910","HB-977-2009-2010","Republican","2009-2010",33,7,26,28,"PAC000010",3,0,"committee:referred",0,2,2,0
"911","HB-1123-2009-2010","Democratic","2009-2010",19,14,5,27,"",4,1,"committee:referred",0,0,0,0
"912","HB-1729-2009-2010","Republican","2009-2010",10,3,7,26,"PAC000099",3,0,"committee:referred",0,2,2,0
"913","HB-1564-2009-2010","Democratic","2009-2010",22,12,10,30,"PAC000016",5,0,"committee:referred",0,0,0,0
"914","HB-2071-2009-2010","Republican","2009-2010",28,7,21,30,"PAC000004",2,0,"committee:referred",0,2,1,1
"915","HB-596-2009-2010","Republican","2009-2010",15,1,14,13,"PAC000012",2,0,"committee:referred",0,1,1,0
"916","HB-1618-2009-2010","Democratic","2009-2010",37,31,6,14,"PAC000017",5,1,"committee:referred",0,2,1,1
"917","HB-2101-2009-2010","Republican","2009-2010",48,5,43,22,"PAC000012",2,0,"committee:referred",0,5,5,0
"918","HB-896-2009-2010","Republican","2009-2010",24,5,19,19,"PAC000004",4,0,"committee:referred",0,0,0,0
"919","HB-1398-2009-2010","Democratic","2009-2010",32,22,10,17,"PAC000019",4,0,"committee:referred",0,3,1,2
"920","HB-2388-2009-2010","Republican","2009-2010",25,3,22,23,"PAC000244",3,0,"committee:referred",0,4,4,0
"921","HB-888-2009-2010","Republican","2009-2010",29,17,12,18,"PAC000016",4,0,"committee:referred",0,1,1,0
"922","HB-1625-2009-2010","Democratic","2009-2010",37,13,24,27,"PAC000004",5,0,"committee:referred",0,1,1,0
"923","HB-198-2009-2010","Republican","2009-2010",21,1,20,28,"PAC000004",1,0,"committee:referred",0,1,1,0
"924","HB-1872-2009-2010","Democratic","2009-2010",0,0,0,28,"PAC000004",1,0,"committee:referred",0,0,0,0
"925","HB-728-2009-2010","Republican","2009-2010",33,11,22,23,"PAC000141",4,0,"committee:referred",0,1,1,0
"926","HB-1946-2009-2010","Republican","2009-2010",17,4,13,42,"PAC000005",1,0,"committee:referred",0,2,2,0
"927","HB-1180-2009-2010","Democratic","2009-2010",31,27,4,22,"PAC000016",5,0,"committee:referred",0,1,0,1
"928","HB-1737-2009-2010","Republican","2009-2010",11,2,9,37,"PAC000129",3,0,"committee:referred",0,3,2,1
"929","HB-2463-2009-2010","Democratic","2009-2010",11,6,5,29,"",4,0,"committee:referred",0,0,0,0
"930","HB-971-2009-2010","Democratic","2009-2010",10,7,3,25,"PAC000019",3,0,"committee:referred",1,2,0,2
"931","HB-2290-2009-2010","Democratic","2009-2010",0,0,0,30,"PAC000008",5,1,"governor:signed",0,0,0,0
"932","HB-2440-2009-2010","Democratic","2009-2010",41,21,20,24,"PAC000141",4,0,"committee:referred",0,4,2,2
"933","HB-973-2009-2010","Republican","2009-2010",47,15,32,26,"PAC000016",3,0,"committee:referred",0,2,2,0
"934","HB-2025-2009-2010","Republican","2009-2010",15,3,12,23,"PAC000016",2,0,"committee:referred",0,1,1,0
"935","HB-597-2009-2010","Republican","2009-2010",37,12,25,23,"PAC000004",2,0,"committee:referred",0,2,2,0
"936","HB-402-2009-2010","Democratic","2009-2010",3,2,1,75,"PAC000246",5,0,"committee:referred",0,1,1,0
"937","HB-1836-2009-2010","Democratic","2009-2010",17,12,5,23,"PAC000004",3,0,"committee:referred",0,1,0,1
"938","HB-173-2009-2010","Democratic","2009-2010",69,53,16,101,"PAC000129",1,1,"committee:referred",0,7,4,3
"939","HB-2332-2009-2010","Republican","2009-2010",28,9,19,21,"PAC000012",2,0,"committee:referred",0,2,2,0
"940","HB-2355-2009-2010","Democratic","2009-2010",5,3,2,22,"PAC000007",4,0,"committee:referred",0,0,0,0
"941","HB-2145-2009-2010","Democratic","2009-2010",17,16,1,19,"PAC000012",2,1,"committee:referred",0,0,0,0
"942","HB-628-2009-2010","Republican","2009-2010",102,30,72,27,"PAC000016",4,0,"committee:referred",0,9,7,2
"943","HB-518-2009-2010","Democratic","2009-2010",8,7,1,24,"PAC000244",4,0,"committee:referred",0,0,0,0
"944","HB-1199-2009-2010","Republican","2009-2010",20,8,12,29,"PAC000129",5,0,"committee:referred",0,1,1,0
"945","HB-2596-2009-2010","Republican","2009-2010",2,2,0,31,"PAC000010",2,0,"committee:referred",0,1,0,1
"946","HB-384-2009-2010","","2009-2010",24,4,20,20,"PAC000012",5,0,"committee:referred",0,1,1,0
"947","HB-2646-2009-2010","Democratic","2009-2010",5,5,0,25,"PAC000001",2,0,"committee:referred",0,0,0,0
"948","HB-1726-2009-2010","Democratic","2009-2010",22,18,4,19,"PAC000141",3,1,"committee:referred",0,2,1,1
"949","HB-1235-2009-2010","Democratic","2009-2010",23,19,4,29,"",3,0,"committee:referred",0,0,0,0
"950","HB-1112-2009-2010","Democratic","2009-2010",47,28,19,22,"PAC000001",3,0,"committee:referred",0,2,1,1
"951","HB-1846-2009-2010","Democratic","2009-2010",13,11,2,26,"",5,0,"committee:referred",0,0,0,0
"952","HB-48-2009-2010","Democratic","2009-2010",0,0,0,74,"PAC000040",1,6,"governor:signed",0,0,0,0
"953","HB-535-2009-2010","Republican","2009-2010",43,1,42,30,"PAC000001",2,0,"committee:referred",0,3,3,0
